지점,지점명,일시(UTC),기압(hPa),고도(gpm),풍향(deg),풍속(knot)
47122,오산,2010-05-18 06:00,70,18720,280,23
47122,오산,2010-05-18 06:00,100,16540,250,64
47122,오산,2010-05-18 06:00,150,14050,270,76
47122,오산,2010-05-18 06:00,200,12230,245,41
47122,오산,2010-05-18 06:00,250,10770,235,36
47122,오산,2010-05-18 06:00,300,9520,270,34
47122,오산,2010-05-18 06:00,400,7440,250,39
47122,오산,2010-05-18 06:00,500,5740,245,36
47122,오산,2010-05-18 06:00,700,3041,245,26
47122,오산,2010-05-18 06:00,850,1419,230,27
47122,오산,2010-05-18 06:00,925,703,205,24
47122,오산,2010-05-18 06:00,1000,37,,
47122,오산,2010-05-18 12:00,20,26690,260,5
47122,오산,2010-05-18 12:00,30,24040,285,15
47122,오산,2010-05-18 12:00,50,20760,230,15
47122,오산,2010-05-18 12:00,70,18660,270,49
47122,오산,2010-05-18 12:00,100,16500,245,63
47122,오산,2010-05-18 12:00,150,14020,260,83
47122,오산,2010-05-18 12:00,200,12220,255,71
47122,오산,2010-05-18 12:00,250,10760,250,37
47122,오산,2010-05-18 12:00,300,9520,230,35
47122,오산,2010-05-18 12:00,400,7440,245,25
47122,오산,2010-05-18 12:00,500,5730,255,32
47122,오산,2010-05-18 12:00,700,3042,245,25
47122,오산,2010-05-18 12:00,850,1415,230,25
47122,오산,2010-05-18 12:00,925,695,210,12
47122,오산,2010-05-18 12:00,1000,,,
47122,오산,2010-05-18 18:00,500,5540,230,58
47122,오산,2010-05-18 18:00,700,2944,245,38
47122,오산,2010-05-18 18:00,850,1384,275,23
47122,오산,2010-05-18 18:00,925,688,280,12
47122,오산,2010-05-18 18:00,1000,,,
47122,오산,2010-05-19 00:00,200,12200,265,83
47122,오산,2010-05-19 00:00,250,10740,240,77
47122,오산,2010-05-19 00:00,300,9500,235,72
47122,오산,2010-05-19 00:00,400,7420,225,60
47122,오산,2010-05-19 00:00,500,5720,235,48
47122,오산,2010-05-19 00:00,700,3025,245,41
47122,오산,2010-05-19 00:00,850,1416,280,15
47122,오산,2010-05-19 00:00,925,706,270,6
47122,오산,2010-05-19 00:00,1000,,,
47122,오산,2010-05-19 06:00,10,31660,270,22
47122,오산,2010-05-19 06:00,20,26900,225,12
47122,오산,2010-05-19 06:00,30,24200,305,15
47122,오산,2010-05-19 06:00,50,20870,230,24
47122,오산,2010-05-19 06:00,70,18750,250,36
47122,오산,2010-05-19 06:00,100,16540,240,60
47122,오산,2010-05-19 06:00,150,14010,250,86
47122,오산,2010-05-19 06:00,200,12190,240,98
47122,오산,2010-05-19 06:00,250,10730,240,86
47122,오산,2010-05-19 06:00,300,9480,240,85
47122,오산,2010-05-19 06:00,400,7400,245,79
47122,오산,2010-05-19 06:00,500,5700,240,64
47122,오산,2010-05-19 06:00,700,3022,265,28
47122,오산,2010-05-19 06:00,850,1426,280,12
47122,오산,2010-05-19 06:00,925,715,245,9
47122,오산,2010-05-19 06:00,1000,,,
47122,오산,2010-05-19 12:00,20,26700,290,18
47122,오산,2010-05-19 12:00,30,24040,265,8
47122,오산,2010-05-19 12:00,50,20770,285,16
47122,오산,2010-05-19 12:00,70,18650,260,41
47122,오산,2010-05-19 12:00,100,16450,255,54
47122,오산,2010-05-19 12:00,150,13940,250,88
47122,오산,2010-05-19 12:00,200,12130,250,103
47122,오산,2010-05-19 12:00,250,10680,235,94
47122,오산,2010-05-19 12:00,300,9440,235,88
47122,오산,2010-05-19 12:00,400,7370,250,80
47122,오산,2010-05-19 12:00,500,5680,250,63
47122,오산,2010-05-19 12:00,700,3018,270,36
47122,오산,2010-05-19 12:00,850,1430,255,21
47122,오산,2010-05-19 12:00,925,715,260,11
47122,오산,2010-05-19 12:00,1000,,,
47122,오산,2010-05-19 18:00,20,26660,285,13
47122,오산,2010-05-19 18:00,30,24010,310,17
47122,오산,2010-05-19 18:00,50,20750,265,12
47122,오산,2010-05-19 18:00,70,18660,255,31
47122,오산,2010-05-19 18:00,100,16450,245,61
47122,오산,2010-05-19 18:00,150,13940,255,91
47122,오산,2010-05-19 18:00,200,12120,250,116
47122,오산,2010-05-19 18:00,250,10660,245,113
47122,오산,2010-05-19 18:00,300,9410,250,87
47122,오산,2010-05-19 18:00,400,7350,245,67
47122,오산,2010-05-19 18:00,500,5680,255,43
47122,오산,2010-05-19 18:00,700,3041,285,33
47122,오산,2010-05-19 18:00,850,1448,280,22
47122,오산,2010-05-19 18:00,925,734,255,19
47122,오산,2010-05-19 18:00,1000,74,255,2
47122,오산,2010-05-20 00:00,10,31610,275,15
47122,오산,2010-05-20 00:00,20,26870,275,11
47122,오산,2010-05-20 00:00,30,24180,325,15
47122,오산,2010-05-20 00:00,50,20860,270,13
47122,오산,2010-05-20 00:00,70,18740,265,35
47122,오산,2010-05-20 00:00,100,16520,260,54
47122,오산,2010-05-20 00:00,150,13960,255,78
47122,오산,2010-05-20 00:00,200,12110,245,110
47122,오산,2010-05-20 00:00,250,10630,250,105
47122,오산,2010-05-20 00:00,300,9380,255,85
47122,오산,2010-05-20 00:00,400,7350,260,50
47122,오산,2010-05-20 00:00,500,5710,275,37
47122,오산,2010-05-20 00:00,700,3073,320,21
47122,오산,2010-05-20 00:00,850,1471,300,18
47122,오산,2010-05-20 00:00,925,753,255,17
47122,오산,2010-05-20 00:00,1000,91,195,4
47122,오산,2010-05-20 06:00,20,26900,280,19
47122,오산,2010-05-20 06:00,30,24200,335,9
47122,오산,2010-05-20 06:00,50,20890,285,7
47122,오산,2010-05-20 06:00,70,18760,275,23
47122,오산,2010-05-20 06:00,100,16550,265,53
47122,오산,2010-05-20 06:00,150,13990,275,63
47122,오산,2010-05-20 06:00,200,12120,260,89
47122,오산,2010-05-20 06:00,250,10650,275,72
47122,오산,2010-05-20 06:00,300,9420,270,74
47122,오산,2010-05-20 06:00,400,7390,275,62
47122,오산,2010-05-20 06:00,500,5730,290,35
47122,오산,2010-05-20 06:00,700,3092,305,20
47122,오산,2010-05-20 06:00,850,1487,295,25
47122,오산,2010-05-20 06:00,925,768,260,21
47122,오산,2010-05-20 06:00,1000,91,260,8
47122,오산,2010-05-20 12:00,10,31280,290,15
47122,오산,2010-05-20 12:00,20,26640,295,10
47122,오산,2010-05-20 12:00,30,24010,320,13
47122,오산,2010-05-20 12:00,50,20760,290,24
47122,오산,2010-05-20 12:00,70,18660,285,26
47122,오산,2010-05-20 12:00,100,16460,275,60
47122,오산,2010-05-20 12:00,150,13930,275,65
47122,오산,2010-05-20 12:00,200,12110,285,102
47122,오산,2010-05-20 12:00,250,10660,285,105
47122,오산,2010-05-20 12:00,300,9430,295,98
47122,오산,2010-05-20 12:00,400,7400,295,56
47122,오산,2010-05-20 12:00,500,5740,295,27
47122,오산,2010-05-20 12:00,700,3095,320,20
47122,오산,2010-05-20 12:00,850,1490,275,21
47122,오산,2010-05-20 12:00,925,770,280,13
47122,오산,2010-05-20 12:00,1000,97,290,3
47122,오산,2010-05-20 18:00,20,26630,280,13
47122,오산,2010-05-20 18:00,30,23980,330,7
47122,오산,2010-05-20 18:00,50,20740,355,12
47122,오산,2010-05-20 18:00,70,18640,310,44
47122,오산,2010-05-20 18:00,100,16460,280,52
47122,오산,2010-05-20 18:00,150,13950,290,77
47122,오산,2010-05-20 18:00,200,12150,280,104
47122,오산,2010-05-20 18:00,250,10710,295,85
47122,오산,2010-05-20 18:00,300,9480,290,62
47122,오산,2010-05-20 18:00,400,7430,290,58
47122,오산,2010-05-20 18:00,500,5760,290,27
47122,오산,2010-05-20 18:00,700,3107,335,15
47122,오산,2010-05-20 18:00,850,1501,315,17
47122,오산,2010-05-20 18:00,925,781,290,14
47122,오산,2010-05-20 18:00,1000,115,360,2
47122,오산,2010-05-21 00:00,10,31460,240,17
47122,오산,2010-05-21 00:00,20,26720,265,6
47122,오산,2010-05-21 00:00,30,24060,280,11
47122,오산,2010-05-21 00:00,50,20790,335,12
47122,오산,2010-05-21 00:00,70,18690,300,30
47122,오산,2010-05-21 00:00,100,16510,290,60
47122,오산,2010-05-21 00:00,150,14000,280,56
47122,오산,2010-05-21 00:00,200,12210,280,61
47122,오산,2010-05-21 00:00,250,10760,285,52
47122,오산,2010-05-21 00:00,300,9520,285,42
47122,오산,2010-05-21 00:00,400,7460,285,40
47122,오산,2010-05-21 00:00,500,5780,280,27
47122,오산,2010-05-21 00:00,700,3119,45,3
47122,오산,2010-05-21 00:00,850,1510,340,12
47122,오산,2010-05-21 00:00,925,789,355,5
47122,오산,2010-05-21 00:00,1000,123,45,2
47122,오산,2010-05-21 06:00,10,31540,,
47122,오산,2010-05-21 06:00,20,26790,280,22
47122,오산,2010-05-21 06:00,30,24110,350,8
47122,오산,2010-05-21 06:00,50,20810,250,6
47122,오산,2010-05-21 06:00,70,18710,290,35
47122,오산,2010-05-21 06:00,100,16530,295,52
47122,오산,2010-05-21 06:00,150,14020,280,59
47122,오산,2010-05-21 06:00,200,12230,285,48
47122,오산,2010-05-21 06:00,250,10780,285,47
47122,오산,2010-05-21 06:00,300,9540,285,43
47122,오산,2010-05-21 06:00,400,7460,250,37
47122,오산,2010-05-21 06:00,500,5780,255,26
47122,오산,2010-05-21 06:00,700,3106,100,3
47122,오산,2010-05-21 06:00,850,1499,50,4
47122,오산,2010-05-21 06:00,925,775,360,7
47122,오산,2010-05-21 06:00,1000,94,295,4
47122,오산,2010-05-21 12:00,10,31360,295,23
47122,오산,2010-05-21 12:00,20,26670,280,12
47122,오산,2010-05-21 12:00,30,24000,310,18
47122,오산,2010-05-21 12:00,50,20750,295,11
47122,오산,2010-05-21 12:00,70,18680,300,25
47122,오산,2010-05-21 12:00,100,16510,305,50
47122,오산,2010-05-21 12:00,150,13990,285,71
47122,오산,2010-05-21 12:00,200,12200,290,68
47122,오산,2010-05-21 12:00,250,10750,280,47
47122,오산,2010-05-21 12:00,300,9500,290,47
47122,오산,2010-05-21 12:00,400,7430,270,40
47122,오산,2010-05-21 12:00,500,5760,255,21
47122,오산,2010-05-21 12:00,700,3095,135,5
47122,오산,2010-05-21 12:00,850,1487,310,3
47122,오산,2010-05-21 12:00,925,762,310,3
47122,오산,2010-05-21 12:00,1000,83,320,3
47122,오산,2010-05-21 18:00,30,23950,285,9
47122,오산,2010-05-21 18:00,50,20720,290,14
47122,오산,2010-05-21 18:00,70,18660,290,36
47122,오산,2010-05-21 18:00,100,16500,265,41
47122,오산,2010-05-21 18:00,150,13980,280,96
47122,오산,2010-05-21 18:00,200,12210,290,71
47122,오산,2010-05-21 18:00,250,10760,275,64
47122,오산,2010-05-21 18:00,300,9510,270,65
47122,오산,2010-05-21 18:00,400,7420,265,42
47122,오산,2010-05-21 18:00,500,5730,220,27
47122,오산,2010-05-21 18:00,700,3079,190,5
47122,오산,2010-05-21 18:00,850,1474,355,4
47122,오산,2010-05-21 18:00,925,749,25,6
47122,오산,2010-05-21 18:00,1000,75,0,0
47122,오산,2010-05-22 00:00,10,31800,250,10
47122,오산,2010-05-22 00:00,20,26940,290,13
47122,오산,2010-05-22 00:00,30,24200,315,6
47122,오산,2010-05-22 00:00,50,20880,315,19
47122,오산,2010-05-22 00:00,70,18770,300,33
47122,오산,2010-05-22 00:00,100,16560,275,45
47122,오산,2010-05-22 00:00,150,14030,260,61
47122,오산,2010-05-22 00:00,200,12250,270,70
47122,오산,2010-05-22 00:00,250,10780,270,70
47122,오산,2010-05-22 00:00,300,9520,270,65
47122,오산,2010-05-22 00:00,400,7420,265,34
47122,오산,2010-05-22 00:00,500,5720,270,31
47122,오산,2010-05-22 00:00,700,3065,80,11
47122,오산,2010-05-22 00:00,850,1464,135,10
47122,오산,2010-05-22 00:00,925,741,155,10
47122,오산,2010-05-22 00:00,1000,65,50,3
47122,오산,2010-05-22 06:00,20,26910,270,10
47122,오산,2010-05-22 06:00,30,24190,235,11
47122,오산,2010-05-22 06:00,50,20870,295,10
47122,오산,2010-05-22 06:00,70,18770,275,33
47122,오산,2010-05-22 06:00,100,16560,285,41
47122,오산,2010-05-22 06:00,150,14060,265,71
47122,오산,2010-05-22 06:00,200,12270,255,66
47122,오산,2010-05-22 06:00,250,10790,255,62
47122,오산,2010-05-22 06:00,300,9520,235,50
47122,오산,2010-05-22 06:00,400,7420,225,29
47122,오산,2010-05-22 06:00,500,5710,235,28
47122,오산,2010-05-22 06:00,700,3032,80,23
47122,오산,2010-05-22 06:00,850,1436,105,21
47122,오산,2010-05-22 06:00,925,720,110,9
47122,오산,2010-05-22 06:00,1000,,,
47122,오산,2010-05-22 12:00,100,16510,285,50
47122,오산,2010-05-22 12:00,150,14020,245,61
47122,오산,2010-05-22 12:00,200,12240,250,50
47122,오산,2010-05-22 12:00,250,10770,245,45
47122,오산,2010-05-22 12:00,300,9500,235,41
47122,오산,2010-05-22 12:00,400,7400,225,43
47122,오산,2010-05-22 12:00,500,5680,205,33
47122,오산,2010-05-22 12:00,700,2992,120,14
47122,오산,2010-05-22 12:00,850,1391,80,47
47122,오산,2010-05-22 12:00,925,684,95,36
47122,오산,2010-05-22 12:00,1000,,,
47122,오산,2010-05-22 18:00,50,20730,275,14
47122,오산,2010-05-22 18:00,70,18670,295,36
47122,오산,2010-05-22 18:00,100,16520,285,44
47122,오산,2010-05-22 18:00,150,14030,255,74
47122,오산,2010-05-22 18:00,200,12200,240,36
47122,오산,2010-05-22 18:00,250,10740,220,33
47122,오산,2010-05-22 18:00,300,9480,235,42
47122,오산,2010-05-22 18:00,400,7380,225,35
47122,오산,2010-05-22 18:00,500,5660,240,41
47122,오산,2010-05-22 18:00,700,2956,215,10
47122,오산,2010-05-22 18:00,850,1351,120,41
47122,오산,2010-05-22 18:00,925,647,95,33
47122,오산,2010-05-22 18:00,1000,,,
47122,오산,2010-05-23 00:00,10,31780,210,20
47122,오산,2010-05-23 00:00,20,26970,205,7
47122,오산,2010-05-23 00:00,30,24230,305,8
47122,오산,2010-05-23 00:00,50,20900,310,15
47122,오산,2010-05-23 00:00,70,18800,270,22
47122,오산,2010-05-23 00:00,100,16620,270,52
47122,오산,2010-05-23 00:00,150,14090,245,73
47122,오산,2010-05-23 00:00,200,12220,240,71
47122,오산,2010-05-23 00:00,250,10710,240,37
47122,오산,2010-05-23 00:00,300,9450,230,38
47122,오산,2010-05-23 00:00,400,7360,225,43
47122,오산,2010-05-23 00:00,500,5650,220,32
47122,오산,2010-05-23 00:00,700,2939,195,15
47122,오산,2010-05-23 00:00,850,1332,115,39
47122,오산,2010-05-23 00:00,925,628,100,33
47122,오산,2010-05-23 00:00,1000,,,
47122,오산,2010-05-23 06:00,20,26890,270,8
47122,오산,2010-05-23 06:00,30,24170,285,4
47122,오산,2010-05-23 06:00,50,20870,295,10
47122,오산,2010-05-23 06:00,70,18770,260,33
47122,오산,2010-05-23 06:00,100,16610,255,52
47122,오산,2010-05-23 06:00,150,14090,240,83
47122,오산,2010-05-23 06:00,200,12220,225,106
47122,오산,2010-05-23 06:00,250,10710,220,72
47122,오산,2010-05-23 06:00,300,9440,225,73
47122,오산,2010-05-23 06:00,400,7350,215,46
47122,오산,2010-05-23 06:00,500,5640,215,32
47122,오산,2010-05-23 06:00,700,2930,175,23
47122,오산,2010-05-23 06:00,850,1317,120,28
47122,오산,2010-05-23 06:00,925,609,95,22
47122,오산,2010-05-23 06:00,1000,,,
47122,오산,2010-05-23 12:00,20,26710,230,11
47122,오산,2010-05-23 12:00,30,24030,190,4
47122,오산,2010-05-23 12:00,50,20770,230,7
47122,오산,2010-05-23 12:00,70,18710,240,24
47122,오산,2010-05-23 12:00,100,16550,235,52
47122,오산,2010-05-23 12:00,150,14030,225,54
47122,오산,2010-05-23 12:00,200,12150,220,101
47122,오산,2010-05-23 12:00,250,10630,220,77
47122,오산,2010-05-23 12:00,300,9360,205,70
47122,오산,2010-05-23 12:00,400,7290,210,33
47122,오산,2010-05-23 12:00,500,5600,190,35
47122,오산,2010-05-23 12:00,700,2906,195,19
47122,오산,2010-05-23 12:00,850,1298,130,27
47122,오산,2010-05-23 12:00,925,589,90,23
47122,오산,2010-05-23 12:00,1000,,,
47122,오산,2010-05-23 18:00,10,31420,145,7
47122,오산,2010-05-23 18:00,20,26710,290,9
47122,오산,2010-05-23 18:00,30,24030,300,5
47122,오산,2010-05-23 18:00,50,20760,215,10
47122,오산,2010-05-23 18:00,70,18700,225,25
47122,오산,2010-05-23 18:00,100,16520,215,47
47122,오산,2010-05-23 18:00,150,13980,200,75
47122,오산,2010-05-23 18:00,200,12070,215,74
47122,오산,2010-05-23 18:00,250,10550,210,79
47122,오산,2010-05-23 18:00,300,9270,200,72
47122,오산,2010-05-23 18:00,400,7210,190,32
47122,오산,2010-05-23 18:00,500,5540,210,29
47122,오산,2010-05-23 18:00,700,2877,180,12
47122,오산,2010-05-23 18:00,850,1282,180,13
47122,오산,2010-05-23 18:00,925,576,170,10
47122,오산,2010-05-23 18:00,1000,,,
47122,오산,2010-05-24 00:00,20,26920,140,4
47122,오산,2010-05-24 00:00,30,24190,65,6
47122,오산,2010-05-24 00:00,50,20890,225,10
47122,오산,2010-05-24 00:00,70,18780,195,21
47122,오산,2010-05-24 00:00,100,16550,195,35
47122,오산,2010-05-24 00:00,150,13950,205,58
47122,오산,2010-05-24 00:00,200,12020,205,69
47122,오산,2010-05-24 00:00,250,10490,215,50
47122,오산,2010-05-24 00:00,300,9220,210,42
47122,오산,2010-05-24 00:00,400,7180,215,19
47122,오산,2010-05-24 00:00,500,5520,220,19
47122,오산,2010-05-24 00:00,700,2873,220,11
47122,오산,2010-05-24 00:00,850,1280,285,3
47122,오산,2010-05-24 00:00,925,578,185,4
47122,오산,2010-05-24 00:00,1000,,,
47122,오산,2010-05-24 06:00,20,27170,220,6
47122,오산,2010-05-24 06:00,30,24380,215,7
47122,오산,2010-05-24 06:00,50,21000,115,13
47122,오산,2010-05-24 06:00,70,18860,215,23
47122,오산,2010-05-24 06:00,100,16580,225,35
47122,오산,2010-05-24 06:00,150,13950,225,44
47122,오산,2010-05-24 06:00,200,12000,220,33
47122,오산,2010-05-24 06:00,250,10480,230,33
47122,오산,2010-05-24 06:00,300,9220,255,25
47122,오산,2010-05-24 06:00,400,7190,260,19
47122,오산,2010-05-24 06:00,500,5520,265,23
47122,오산,2010-05-24 06:00,700,2880,275,35
47122,오산,2010-05-24 06:00,850,1302,280,20
47122,오산,2010-05-24 06:00,925,603,270,20
47122,오산,2010-05-24 06:00,1000,,,
47122,오산,2010-05-24 12:00,10,31400,80,16
47122,오산,2010-05-24 12:00,20,26730,355,4
47122,오산,2010-05-24 12:00,30,24050,5,6
47122,오산,2010-05-24 12:00,50,20780,150,20
47122,오산,2010-05-24 12:00,70,18670,250,20
47122,오산,2010-05-24 12:00,100,16450,210,28
47122,오산,2010-05-24 12:00,150,13820,240,38
47122,오산,2010-05-24 12:00,200,11900,255,28
47122,오산,2010-05-24 12:00,250,10400,310,16
47122,오산,2010-05-24 12:00,300,9180,340,14
47122,오산,2010-05-24 12:00,400,7160,290,14
47122,오산,2010-05-24 12:00,500,5500,265,29
47122,오산,2010-05-24 12:00,700,2888,275,22
47122,오산,2010-05-24 12:00,850,1317,260,22
47122,오산,2010-05-24 12:00,925,617,255,16
47122,오산,2010-05-24 12:00,1000,,,
47122,오산,2010-05-24 18:00,300,9210,280,19
47122,오산,2010-05-24 18:00,400,7180,285,13
47122,오산,2010-05-24 18:00,500,5510,285,11
47122,오산,2010-05-24 18:00,700,2890,290,10
47122,오산,2010-05-24 18:00,850,1319,280,14
47122,오산,2010-05-24 18:00,925,618,260,12
47122,오산,2010-05-24 18:00,1000,,,
47122,오산,2010-05-25 00:00,10,31610,90,19
47122,오산,2010-05-25 00:00,20,26900,255,3
47122,오산,2010-05-25 00:00,30,24190,50,8
47122,오산,2010-05-25 00:00,50,20870,95,16
47122,오산,2010-05-25 00:00,70,18740,260,8
47122,오산,2010-05-25 00:00,100,16470,260,18
47122,오산,2010-05-25 00:00,150,13840,300,22
47122,오산,2010-05-25 00:00,200,11950,310,31
47122,오산,2010-05-25 00:00,250,10480,315,41
47122,오산,2010-05-25 00:00,300,9250,315,49
47122,오산,2010-05-25 00:00,400,7210,310,30
47122,오산,2010-05-25 00:00,500,5540,305,25
47122,오산,2010-05-25 00:00,700,2916,310,8
47122,오산,2010-05-25 00:00,850,1340,305,14
47122,오산,2010-05-25 00:00,925,638,275,10
47122,오산,2010-05-25 00:00,1000,,,
47122,오산,2010-05-25 06:00,20,27150,85,4
47122,오산,2010-05-25 06:00,30,24370,110,2
47122,오산,2010-05-25 06:00,50,21010,195,12
47122,오산,2010-05-25 06:00,70,18840,305,18
47122,오산,2010-05-25 06:00,100,16560,310,31
47122,오산,2010-05-25 06:00,150,13920,310,35
47122,오산,2010-05-25 06:00,200,12020,305,56
47122,오산,2010-05-25 06:00,250,10540,305,40
47122,오산,2010-05-25 06:00,300,9290,340,39
